* T-Spice 13.00 Simulation	Sun May 05 15:00:56 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\counter_TDC3.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\counter_TDC3.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\counter_TDC3.sp" 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 14                MOSFET geometries - 8       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 4                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 4       
*   Independent nodes - 63                   Boundary nodes - 5       
*         Total nodes - 68      


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-011   1e-008
TRANSIENT ANALYSIS
Time<s>        v(Stop,Gnd)<V>  v(Start,Gnd)<V>  v(Out,Gnd)<V>  v(Clock,Gnd)<V>  v(Time,Gnd)<V>
 5.854625e-009  0.0000e+000  1.0000e+000  6.6628e-001  0.0000e+000  9.9916e-001
 5.865875e-009  0.0000e+000  1.0000e+000  7.3207e-001  0.0000e+000  9.9924e-001
 5.885875e-009  0.0000e+000  1.0000e+000  7.7417e-001  0.0000e+000  9.9930e-001
 5.905875e-009  0.0000e+000  1.0000e+000  7.2302e-001  0.0000e+000  9.9932e-001
 5.925875e-009  0.0000e+000  1.0000e+000  5.9418e-001  0.0000e+000  9.9930e-001
 5.945875e-009  0.0000e+000  1.0000e+000  4.1323e-001  0.0000e+000  9.9929e-001
 5.965875e-009  0.0000e+000  1.0000e+000  2.2978e-001  0.0000e+000  9.9927e-001
 5.985875e-009  0.0000e+000  1.0000e+000  1.0181e-001  0.0000e+000  9.9925e-001
 5.999999e-009  0.0000e+000  1.0000e+000  5.3416e-002  0.0000e+000  9.9924e-001
 6.001000e-009  0.0000e+000  1.0000e+000  5.1042e-002  1.0000e+000  9.9929e-001
 6.0014500e-009  0.0000e+000  1.0000e+000  4.9961e-002  1.0000e+000  9.9929e-001
 6.005950e-009  0.0000e+000  1.0000e+000  4.1515e-002  1.0000e+000  9.9929e-001
 6.025950e-009  0.0000e+000  1.0000e+000  2.3720e-002  1.0000e+000  9.9916e-001
 6.045950e-009  0.0000e+000  1.0000e+000  3.9340e-002  1.0000e+000  9.9911e-001
 6.065950e-009  0.0000e+000  1.0000e+000  8.1548e-002  1.0000e+000  9.9910e-001
 6.085950e-009  0.0000e+000  1.0000e+000  1.5903e-001  1.0000e+000  9.9911e-001
 6.105950e-009  0.0000e+000  1.0000e+000  2.8145e-001  1.0000e+000  9.9911e-001
 6.125950e-009  0.0000e+000  1.0000e+000  4.3672e-001  1.0000e+000  9.9912e-001
 6.145950e-009  0.0000e+000  1.0000e+000  5.9987e-001  1.0000e+000  9.9913e-001
 6.150999e-009  0.0000e+000  1.0000e+000  6.3949e-001  1.0000e+000  9.9913e-001
 6.152000e-009  0.0000e+000  1.0000e+000  6.4709e-001  0.0000e+000  9.9912e-001
 6.1524500e-009  0.0000e+000  1.0000e+000  6.5051e-001  0.0000e+000  9.9913e-001
 6.156950e-009  0.0000e+000  1.0000e+000  6.8052e-001  0.0000e+000  9.9918e-001
 6.176950e-009  0.0000e+000  1.0000e+000  7.6511e-001  0.0000e+000  9.9928e-001
 6.196950e-009  0.0000e+000  1.0000e+000  7.5495e-001  0.0000e+000  9.9931e-001
 6.216950e-009  0.0000e+000  1.0000e+000  6.5857e-001  0.0000e+000  9.9931e-001
 6.236950e-009  0.0000e+000  1.0000e+000  4.9700e-001  0.0000e+000  9.9929e-001
 6.256950e-009  0.0000e+000  1.0000e+000  3.0658e-001  0.0000e+000  9.9928e-001
 6.276950e-009  0.0000e+000  1.0000e+000  1.4883e-001  0.0000e+000  9.9926e-001
 6.296950e-009  0.0000e+000  1.0000e+000  6.0475e-002  0.0000e+000  9.9925e-001
 6.300000e-009  0.0000e+000  1.0000e+000  5.2633e-002  2.0680e-013  9.9924e-001
 6.300999e-009  0.0000e+000  1.0000e+000  5.0296e-002  1.0000e+000  9.9929e-001
 6.3014500e-009  0.0000e+000  1.0000e+000  4.9230e-002  1.0000e+000  9.9929e-001
 6.305950e-009  0.0000e+000  1.0000e+000  4.0907e-002  1.0000e+000  9.9929e-001
 6.325950e-009  0.0000e+000  1.0000e+000  2.3485e-002  1.0000e+000  9.9916e-001
 6.345950e-009  0.0000e+000  1.0000e+000  3.9239e-002  1.0000e+000  9.9911e-001
 6.365950e-009  0.0000e+000  1.0000e+000  8.1489e-002  1.0000e+000  9.9910e-001
 6.385950e-009  0.0000e+000  1.0000e+000  1.5898e-001  1.0000e+000  9.9911e-001
 6.405950e-009  0.0000e+000  1.0000e+000  2.8139e-001  1.0000e+000  9.9911e-001
 6.425950e-009  0.0000e+000  1.0000e+000  4.3666e-001  1.0000e+000  9.9912e-001
 6.445950e-009  0.0000e+000  1.0000e+000  5.9981e-001  1.0000e+000  9.9913e-001
 6.451000e-009  0.0000e+000  1.0000e+000  6.3944e-001  1.0000e+000  9.9913e-001
 6.451999e-009  0.0000e+000  1.0000e+000  6.4704e-001  3.1020e-013  9.9912e-001
 6.4524500e-009  0.0000e+000  1.0000e+000  6.5046e-001  0.0000e+000  9.9913e-001
 6.456950e-009  0.0000e+000  1.0000e+000  6.8047e-001  0.0000e+000  9.9918e-001
 6.476950e-009  0.0000e+000  1.0000e+000  7.6507e-001  0.0000e+000  9.9928e-001
 6.496950e-009  0.0000e+000  1.0000e+000  7.5491e-001  0.0000e+000  9.9932e-001
 6.516950e-009  0.0000e+000  1.0000e+000  6.5854e-001  0.0000e+000  9.9931e-001
 6.536950e-009  0.0000e+000  1.0000e+000  4.9696e-001  0.0000e+000  9.9930e-001
 6.556950e-009  0.0000e+000  1.0000e+000  3.0655e-001  0.0000e+000  9.9928e-001
 6.576950e-009  0.0000e+000  1.0000e+000  1.4880e-001  0.0000e+000  9.9926e-001
 6.596950e-009  0.0000e+000  1.0000e+000  6.0465e-002  0.0000e+000  9.9925e-001
 6.599999e-009  0.0000e+000  1.0000e+000  5.2624e-002  0.0000e+000  9.9924e-001
 6.602499e-009  0.0000e+000  1.0000e+000  4.7128e-002  1.0000e+000  9.9930e-001
 6.603625e-009  0.0000e+000  1.0000e+000  4.4778e-002  1.0000e+000  9.9930e-001
 6.614875e-009  0.0000e+000  1.0000e+000  2.8049e-002  1.0000e+000  9.9923e-001
 6.634367e-009  0.0000e+000  1.0000e+000  2.6511e-002  1.0000e+000  9.9913e-001
 6.654367e-009  0.0000e+000  1.0000e+000  5.3673e-002  1.0000e+000  9.9910e-001
 6.674367e-009  0.0000e+000  1.0000e+000  1.0896e-001  1.0000e+000  9.9910e-001
 6.694367e-009  0.0000e+000  1.0000e+000  2.0533e-001  1.0000e+000  9.9911e-001
 6.714367e-009  0.0000e+000  1.0000e+000  3.4448e-001  1.0000e+000  9.9911e-001
 6.734367e-009  0.0000e+000  1.0000e+000  5.0652e-001  1.0000e+000  9.9912e-001
 6.751000e-009  0.0000e+000  1.0000e+000  6.3993e-001  1.0000e+000  9.9913e-001
 6.751999e-009  0.0000e+000  1.0000e+000  6.4753e-001  1.0347e-013  9.9912e-001
 6.7524500e-009  0.0000e+000  1.0000e+000  6.5094e-001  0.0000e+000  9.9913e-001
 6.756950e-009  0.0000e+000  1.0000e+000  6.8093e-001  0.0000e+000  9.9918e-001
 6.776950e-009  0.0000e+000  1.0000e+000  7.6549e-001  0.0000e+000  9.9928e-001
 6.796950e-009  0.0000e+000  1.0000e+000  7.5534e-001  0.0000e+000  9.9932e-001
 6.816950e-009  0.0000e+000  1.0000e+000  6.5902e-001  0.0000e+000  9.9931e-001
 6.836950e-009  0.0000e+000  1.0000e+000  4.9748e-001  0.0000e+000  9.9930e-001
 6.856950e-009  0.0000e+000  1.0000e+000  3.0701e-001  0.0000e+000  9.9928e-001
 6.876950e-009  0.0000e+000  1.0000e+000  1.4910e-001  0.0000e+000  9.9926e-001
 6.896950e-009  0.0000e+000  1.0000e+000  6.0600e-002  0.0000e+000  9.9925e-001
 6.899999e-009  0.0000e+000  1.0000e+000  5.2742e-002  0.0000e+000  9.9924e-001
 6.902500e-009  0.0000e+000  1.0000e+000  4.7234e-002  1.0000e+000  9.9930e-001
 6.903625e-009  0.0000e+000  1.0000e+000  4.4879e-002  1.0000e+000  9.9930e-001
 6.914875e-009  0.0000e+000  1.0000e+000  2.8111e-002  1.0000e+000  9.9923e-001
 6.934367e-009  0.0000e+000  1.0000e+000  2.6542e-002  1.0000e+000  9.9913e-001
 6.954367e-009  0.0000e+000  1.0000e+000  5.3698e-002  1.0000e+000  9.9910e-001
 6.974367e-009  0.0000e+000  1.0000e+000  1.0899e-001  1.0000e+000  9.9910e-001
 6.994367e-009  0.0000e+000  1.0000e+000  2.0538e-001  1.0000e+000  9.9911e-001
 7.000000e-009  0.0000e+000  1.0000e+000  2.4138e-001  1.0000e+000  9.9911e-001
 7.001000e-009  1.0000e+000  1.0000e+000  2.4818e-001  1.0000e+000  9.3332e-001
 7.0014500e-009  1.0000e+000  1.0000e+000  2.5126e-001  1.0000e+000  8.9218e-001
 7.005950e-009  1.0000e+000  1.0000e+000  2.8294e-001  1.0000e+000  6.1606e-001
 7.013273e-009  1.0000e+000  1.0000e+000  3.3371e-001  1.0000e+000  2.7452e-001
 7.020797e-009  1.0000e+000  1.0000e+000  3.8111e-001  1.0000e+000  9.9005e-002
 7.031585e-009  1.0000e+000  1.0000e+000  4.3154e-001  1.0000e+000  2.1027e-002
 7.050999e-009  1.0000e+000  1.0000e+000  4.6059e-001  1.0000e+000  4.6058e-003
 7.053500e-009  1.0000e+000  1.0000e+000  4.5655e-001  0.0000e+000  4.6741e-003
 7.054625e-009  1.0000e+000  1.0000e+000  4.5410e-001  0.0000e+000  4.5962e-003
 7.065875e-009  1.0000e+000  1.0000e+000  4.0344e-001  0.0000e+000  3.5976e-003
 7.085414e-009  1.0000e+000  1.0000e+000  2.5112e-001  0.0000e+000  2.3285e-003
 7.105414e-009  1.0000e+000  1.0000e+000  1.1348e-001  0.0000e+000  1.7962e-003
 7.125414e-009  1.0000e+000  1.0000e+000  4.3298e-002  0.0000e+000  1.4130e-003
 7.145414e-009  1.0000e+000  1.0000e+000  1.5454e-002  0.0000e+000  1.1932e-003
 7.165414e-009  1.0000e+000  1.0000e+000  5.4571e-003  0.0000e+000  1.0248e-003
 7.185414e-009  1.0000e+000  1.0000e+000  1.9872e-003  0.0000e+000  9.1156e-004
 7.199999e-009  1.0000e+000  1.0000e+000  1.0402e-003  0.0000e+000  8.4221e-004
 7.201000e-009  1.0000e+000  1.0000e+000  1.0429e-003  1.0000e+000  8.6782e-004
 7.2014500e-009  1.0000e+000  1.0000e+000  9.9572e-004  1.0000e+000  8.5209e-004
 7.205950e-009  1.0000e+000  1.0000e+000  7.7808e-004  1.0000e+000  8.1754e-004
 7.225950e-009  1.0000e+000  1.0000e+000  2.6684e-004  1.0000e+000  7.4249e-004
 7.245950e-009  1.0000e+000  1.0000e+000  2.6807e-004  1.0000e+000  7.0518e-004
 7.265950e-009  1.0000e+000  1.0000e+000  3.0275e-004  1.0000e+000  6.5397e-004
 7.285950e-009  1.0000e+000  1.0000e+000  3.0787e-004  1.0000e+000  6.1872e-004
 7.305950e-009  1.0000e+000  1.0000e+000  2.9351e-004  1.0000e+000  5.8419e-004
 7.325950e-009  1.0000e+000  1.0000e+000  2.7234e-004  1.0000e+000  5.5649e-004
 7.345950e-009  1.0000e+000  1.0000e+000  2.5118e-004  1.0000e+000  5.3145e-004
 7.350999e-009  1.0000e+000  1.0000e+000  2.4621e-004  1.0000e+000  5.2581e-004
 7.352000e-009  1.0000e+000  1.0000e+000  1.8044e-004  0.0000e+000  4.9518e-004
 7.3524500e-009  1.0000e+000  1.0000e+000  2.0015e-004  0.0000e+000  5.0517e-004
 7.356950e-009  1.0000e+000  1.0000e+000  2.2180e-004  0.0000e+000  5.1480e-004
 7.376950e-009  1.0000e+000  1.0000e+000  2.5965e-004  0.0000e+000  5.0815e-004
 7.396950e-009  1.0000e+000  1.0000e+000  2.2917e-004  0.0000e+000  4.7905e-004
 7.416950e-009  1.0000e+000  1.0000e+000  1.9852e-004  0.0000e+000  4.6661e-004
 7.436950e-009  1.0000e+000  1.0000e+000  1.7828e-004  0.0000e+000  4.4991e-004
 7.456950e-009  1.0000e+000  1.0000e+000  1.6657e-004  0.0000e+000  4.3819e-004
 7.476950e-009  1.0000e+000  1.0000e+000  1.6021e-004  0.0000e+000  4.2623e-004
 7.496950e-009  1.0000e+000  1.0000e+000  1.5687e-004  0.0000e+000  4.1619e-004
 7.499999e-009  1.0000e+000  1.0000e+000  1.5654e-004  0.0000e+000  4.1464e-004
 7.502499e-009  1.0000e+000  1.0000e+000  2.1085e-004  1.0000e+000  4.4085e-004
 7.503624e-009  1.0000e+000  1.0000e+000  1.9885e-004  1.0000e+000  4.2976e-004
 7.514874e-009  1.0000e+000  1.0000e+000  1.5867e-004  1.0000e+000  3.9974e-004
 7.534874e-009  1.0000e+000  1.0000e+000  1.3430e-004  1.0000e+000  3.9957e-004
 7.554874e-009  1.0000e+000  1.0000e+000  1.3664e-004  1.0000e+000  3.8974e-004
 7.574874e-009  1.0000e+000  1.0000e+000  1.4343e-004  1.0000e+000  3.8430e-004
 7.594874e-009  1.0000e+000  1.0000e+000  1.5027e-004  1.0000e+000  3.7716e-004
 7.614874e-009  1.0000e+000  1.0000e+000  1.5467e-004  1.0000e+000  3.7134e-004
 7.634874e-009  1.0000e+000  1.0000e+000  1.5813e-004  1.0000e+000  3.6556e-004
 7.651000e-009  1.0000e+000  1.0000e+000  1.5938e-004  1.0000e+000  3.6119e-004
 7.651999e-009  1.0000e+000  1.0000e+000  9.0794e-005  3.1020e-013  3.2934e-004
 7.6524500e-009  1.0000e+000  1.0000e+000  1.1012e-004  0.0000e+000  3.3977e-004
 7.656949e-009  1.0000e+000  1.0000e+000  1.3017e-004  0.0000e+000  3.5271e-004
 7.676949e-009  1.0000e+000  1.0000e+000  1.8059e-004  0.0000e+000  3.6226e-004
 7.696949e-009  1.0000e+000  1.0000e+000  1.7966e-004  0.0000e+000  3.4802e-004
 7.716949e-009  1.0000e+000  1.0000e+000  1.7068e-004  0.0000e+000  3.4709e-004
 7.736949e-009  1.0000e+000  1.0000e+000  1.6339e-004  0.0000e+000  3.4067e-004
 7.756949e-009  1.0000e+000  1.0000e+000  1.5883e-004  0.0000e+000  3.3765e-004
 7.776949e-009  1.0000e+000  1.0000e+000  1.5625e-004  0.0000e+000  3.3345e-004
 7.796949e-009  1.0000e+000  1.0000e+000  1.5486e-004  0.0000e+000  3.3023e-004
 7.800000e-009  1.0000e+000  1.0000e+000  1.5472e-004  4.1359e-013  3.2967e-004
 7.800999e-009  1.0000e+000  1.0000e+000  2.2700e-004  1.0000e+000  3.7224e-004
 7.8014500e-009  1.0000e+000  1.0000e+000  2.0777e-004  1.0000e+000  3.5819e-004
 7.805949e-009  1.0000e+000  1.0000e+000  1.9118e-004  1.0000e+000  3.3969e-004
 7.825949e-009  1.0000e+000  1.0000e+000  1.4363e-004  1.0000e+000  3.1684e-004
 7.845949e-009  1.0000e+000  1.0000e+000  1.3581e-004  1.0000e+000  3.2468e-004
 7.865949e-009  1.0000e+000  1.0000e+000  1.3884e-004  1.0000e+000  3.1731e-004
 7.885949e-009  1.0000e+000  1.0000e+000  1.4382e-004  1.0000e+000  3.1778e-004
 7.905949e-009  1.0000e+000  1.0000e+000  1.4815e-004  1.0000e+000  3.1406e-004
 7.925949e-009  1.0000e+000  1.0000e+000  1.5141e-004  1.0000e+000  3.1245e-004
 7.945949e-009  1.0000e+000  1.0000e+000  1.5371e-004  1.0000e+000  3.0990e-004
 7.950999e-009  1.0000e+000  1.0000e+000  1.5416e-004  1.0000e+000  3.0945e-004
 7.953499e-009  1.0000e+000  1.0000e+000  1.0196e-004  0.0000e+000  2.8876e-004
 7.954624e-009  1.0000e+000  1.0000e+000  1.1401e-004  0.0000e+000  2.9676e-004
 7.965874e-009  1.0000e+000  1.0000e+000  1.5423e-004  0.0000e+000  3.1472e-004
 7.985874e-009  1.0000e+000  1.0000e+000  1.7520e-004  0.0000e+000  3.0519e-004
 8.005874e-009  1.0000e+000  1.0000e+000  1.7100e-004  0.0000e+000  3.0532e-004
 8.025874e-009  1.0000e+000  1.0000e+000  1.6471e-004  0.0000e+000  3.0164e-004
 8.045874e-009  1.0000e+000  1.0000e+000  1.5955e-004  0.0000e+000  3.0031e-004
 8.065874e-009  1.0000e+000  1.0000e+000  1.5695e-004  0.0000e+000  2.9818e-004
 8.085874e-009  1.0000e+000  1.0000e+000  1.5500e-004  0.0000e+000  2.9661e-004
 8.099999e-009  1.0000e+000  1.0000e+000  1.5466e-004  0.0000e+000  2.9544e-004
 8.102499e-009  1.0000e+000  1.0000e+000  2.1085e-004  1.0000e+000  3.2322e-004
 8.103624e-009  1.0000e+000  1.0000e+000  1.9960e-004  1.0000e+000  3.1268e-004
 8.114874e-009  1.0000e+000  1.0000e+000  1.6391e-004  1.0000e+000  2.8714e-004
 8.134874e-009  1.0000e+000  1.0000e+000  1.3907e-004  1.0000e+000  2.9371e-004
 8.154874e-009  1.0000e+000  1.0000e+000  1.3723e-004  1.0000e+000  2.8924e-004
 8.174874e-009  1.0000e+000  1.0000e+000  1.4042e-004  1.0000e+000  2.8978e-004
 8.194874e-009  1.0000e+000  1.0000e+000  1.4496e-004  1.0000e+000  2.8828e-004
 8.214874e-009  1.0000e+000  1.0000e+000  1.4813e-004  1.0000e+000  2.8747e-004
 8.234874e-009  1.0000e+000  1.0000e+000  1.5106e-004  1.0000e+000  2.8626e-004
 8.251000e-009  1.0000e+000  1.0000e+000  1.5227e-004  1.0000e+000  2.8537e-004
 8.251999e-009  1.0000e+000  1.0000e+000  8.2833e-005  0.0000e+000  2.5334e-004
 8.2524500e-009  1.0000e+000  1.0000e+000  1.0195e-004  0.0000e+000  2.6386e-004
 8.256949e-009  1.0000e+000  1.0000e+000  1.2057e-004  0.0000e+000  2.7762e-004
 8.276949e-009  1.0000e+000  1.0000e+000  1.6948e-004  0.0000e+000  2.9130e-004
 8.296949e-009  1.0000e+000  1.0000e+000  1.7210e-004  0.0000e+000  2.8108e-004
 8.316949e-009  1.0000e+000  1.0000e+000  1.6625e-004  0.0000e+000  2.8356e-004
 8.336949e-009  1.0000e+000  1.0000e+000  1.6097e-004  0.0000e+000  2.8036e-004
 8.356949e-009  1.0000e+000  1.0000e+000  1.5755e-004  0.0000e+000  2.8025e-004
 8.376949e-009  1.0000e+000  1.0000e+000  1.5558e-004  0.0000e+000  2.7879e-004
 8.396949e-009  1.0000e+000  1.0000e+000  1.5452e-004  0.0000e+000  2.7811e-004
 8.399999e-009  1.0000e+000  1.0000e+000  1.5441e-004  0.0000e+000  2.7792e-004
 8.402499e-009  1.0000e+000  1.0000e+000  2.1095e-004  1.0000e+000  3.0585e-004
 8.403624e-009  1.0000e+000  1.0000e+000  1.9978e-004  1.0000e+000  2.9536e-004
 8.414874e-009  1.0000e+000  1.0000e+000  1.6453e-004  1.0000e+000  2.7019e-004
 8.434874e-009  1.0000e+000  1.0000e+000  1.3968e-004  1.0000e+000  2.7736e-004
 8.454874e-009  1.0000e+000  1.0000e+000  1.3744e-004  1.0000e+000  2.7348e-004
 8.474874e-009  1.0000e+000  1.0000e+000  1.4025e-004  1.0000e+000  2.7477e-004
 8.494874e-009  1.0000e+000  1.0000e+000  1.4447e-004  1.0000e+000  2.7340e-004
 8.514874e-009  1.0000e+000  1.0000e+000  1.4745e-004  1.0000e+000  2.7341e-004
 8.534874e-009  1.0000e+000  1.0000e+000  1.5028e-004  1.0000e+000  2.7261e-004
 8.551000e-009  1.0000e+000  1.0000e+000  1.5143e-004  1.0000e+000  2.7216e-004
 8.551999e-009  1.0000e+000  1.0000e+000  8.1858e-005  5.1703e-013  2.4009e-004
 8.5524499e-009  1.0000e+000  1.0000e+000  1.0094e-004  0.0000e+000  2.5062e-004
 8.556949e-009  1.0000e+000  1.0000e+000  1.1931e-004  0.0000e+000  2.6446e-004
 8.576949e-009  1.0000e+000  1.0000e+000  1.6788e-004  0.0000e+000  2.7863e-004
 8.596949e-009  1.0000e+000  1.0000e+000  1.7099e-004  0.0000e+000  2.6892e-004
 8.616949e-009  1.0000e+000  1.0000e+000  1.6560e-004  0.0000e+000  2.7184e-004
 8.636949e-009  1.0000e+000  1.0000e+000  1.6061e-004  0.0000e+000  2.6905e-004
 8.656949e-009  1.0000e+000  1.0000e+000  1.5736e-004  0.0000e+000  2.6933e-004
 8.676949e-009  1.0000e+000  1.0000e+000  1.5549e-004  0.0000e+000  2.6824e-004
 8.696949e-009  1.0000e+000  1.0000e+000  1.5447e-004  0.0000e+000  2.6791e-004
 8.700000e-009  1.0000e+000  1.0000e+000  1.5437e-004  2.0680e-013  2.6778e-004
 8.700999e-009  1.0000e+000  1.0000e+000  2.2701e-004  1.0000e+000  3.1064e-004
 8.7014500e-009  1.0000e+000  1.0000e+000  2.0791e-004  1.0000e+000  2.9669e-004
 8.705949e-009  1.0000e+000  1.0000e+000  1.9222e-004  1.0000e+000  2.7889e-004
 8.725949e-009  1.0000e+000  1.0000e+000  1.4629e-004  1.0000e+000  2.5863e-004
 8.745949e-009  1.0000e+000  1.0000e+000  1.3724e-004  1.0000e+000  2.6871e-004
 8.765949e-009  1.0000e+000  1.0000e+000  1.3870e-004  1.0000e+000  2.6370e-004
 8.785949e-009  1.0000e+000  1.0000e+000  1.4239e-004  1.0000e+000  2.6593e-004
 8.805949e-009  1.0000e+000  1.0000e+000  1.4588e-004  1.0000e+000  2.6445e-004
 8.825949e-009  1.0000e+000  1.0000e+000  1.4866e-004  1.0000e+000  2.6489e-004
 8.845949e-009  1.0000e+000  1.0000e+000  1.5070e-004  1.0000e+000  2.6419e-004
 8.850999e-009  1.0000e+000  1.0000e+000  1.5111e-004  1.0000e+000  2.6420e-004
 8.853499e-009  1.0000e+000  1.0000e+000  9.8097e-005  0.0000e+000  2.4351e-004
 8.854624e-009  1.0000e+000  1.0000e+000  1.0988e-004  0.0000e+000  2.5158e-004
 8.865874e-009  1.0000e+000  1.0000e+000  1.4863e-004  0.0000e+000  2.7052e-004
 8.885874e-009  1.0000e+000  1.0000e+000  1.7035e-004  0.0000e+000  2.6293e-004
 8.905874e-009  1.0000e+000  1.0000e+000  1.6791e-004  0.0000e+000  2.6474e-004
 8.925874e-009  1.0000e+000  1.0000e+000  1.6295e-004  0.0000e+000  2.6263e-004
 8.945874e-009  1.0000e+000  1.0000e+000  1.5860e-004  0.0000e+000  2.6276e-004
 8.965874e-009  1.0000e+000  1.0000e+000  1.5645e-004  0.0000e+000  2.6202e-004
 8.985874e-009  1.0000e+000  1.0000e+000  1.5474e-004  0.0000e+000  2.6176e-004
 8.999999e-009  1.0000e+000  1.0000e+000  1.5450e-004  0.0000e+000  2.6148e-004
 9.002499e-009  1.0000e+000  1.0000e+000  2.1106e-004  1.0000e+000  2.8952e-004
 9.003624e-009  1.0000e+000  1.0000e+000  1.9995e-004  1.0000e+000  2.7908e-004
 9.014874e-009  1.0000e+000  1.0000e+000  1.6513e-004  1.0000e+000  2.5425e-004
 9.034874e-009  1.0000e+000  1.0000e+000  1.4026e-004  1.0000e+000  2.6185e-004
 9.054874e-009  1.0000e+000  1.0000e+000  1.3767e-004  1.0000e+000  2.5844e-004
 9.074874e-009  1.0000e+000  1.0000e+000  1.4011e-004  1.0000e+000  2.6018e-004
 9.094874e-009  1.0000e+000  1.0000e+000  1.4405e-004  1.0000e+000  2.5930e-004
 9.114874e-009  1.0000e+000  1.0000e+000  1.4681e-004  1.0000e+000  2.5952e-004
 9.134874e-009  1.0000e+000  1.0000e+000  1.4953e-004  1.0000e+000  2.5935e-004
 9.151000e-009  1.0000e+000  1.0000e+000  1.5063e-004  1.0000e+000  2.5914e-004
 9.152000e-009  1.0000e+000  1.0000e+000  8.0915e-005  1.0347e-013  2.2703e-004
 9.1524500e-009  1.0000e+000  1.0000e+000  9.9966e-005  0.0000e+000  2.3757e-004
 9.156949e-009  1.0000e+000  1.0000e+000  1.1806e-004  0.0000e+000  2.5150e-004
 9.176949e-009  1.0000e+000  1.0000e+000  1.6626e-004  0.0000e+000  2.6610e-004
 9.196949e-009  1.0000e+000  1.0000e+000  1.6986e-004  0.0000e+000  2.5682e-004
 9.216949e-009  1.0000e+000  1.0000e+000  1.6493e-004  0.0000e+000  2.6011e-004
 9.236949e-009  1.0000e+000  1.0000e+000  1.6024e-004  0.0000e+000  2.5769e-004
 9.256949e-009  1.0000e+000  1.0000e+000  1.5716e-004  0.0000e+000  2.5831e-004
 9.276949e-009  1.0000e+000  1.0000e+000  1.5538e-004  0.0000e+000  2.5754e-004
 9.296949e-009  1.0000e+000  1.0000e+000  1.5442e-004  0.0000e+000  2.5753e-004
 9.300000e-009  1.0000e+000  1.0000e+000  1.5432e-004  6.2039e-013  2.5744e-004
 9.301000e-009  1.0000e+000  1.0000e+000  2.2702e-004  1.0000e+000  3.0035e-004
 9.3014500e-009  1.0000e+000  1.0000e+000  2.0794e-004  1.0000e+000  2.8640e-004
 9.305949e-009  1.0000e+000  1.0000e+000  1.9240e-004  1.0000e+000  2.6869e-004
 9.325949e-009  1.0000e+000  1.0000e+000  1.4675e-004  1.0000e+000  2.4872e-004
 9.345949e-009  1.0000e+000  1.0000e+000  1.3751e-004  1.0000e+000  2.5905e-004
 9.365949e-009  1.0000e+000  1.0000e+000  1.3872e-004  1.0000e+000  2.5430e-004
 9.385949e-009  1.0000e+000  1.0000e+000  1.4219e-004  1.0000e+000  2.5678e-004
 9.405949e-009  1.0000e+000  1.0000e+000  1.4553e-004  1.0000e+000  2.5558e-004
 9.425949e-009  1.0000e+000  1.0000e+000  1.4819e-004  1.0000e+000  2.5613e-004
 9.445949e-009  1.0000e+000  1.0000e+000  1.5018e-004  1.0000e+000  2.5583e-004
 9.450999e-009  1.0000e+000  1.0000e+000  1.5058e-004  1.0000e+000  2.5585e-004
 9.453499e-009  1.0000e+000  1.0000e+000  9.7388e-005  0.0000e+000  2.3514e-004
 9.454624e-009  1.0000e+000  1.0000e+000  1.0911e-004  0.0000e+000  2.4322e-004
 9.465874e-009  1.0000e+000  1.0000e+000  1.4754e-004  0.0000e+000  2.6228e-004
 9.485874e-009  1.0000e+000  1.0000e+000  1.6938e-004  0.0000e+000  2.5497e-004
 9.505874e-009  1.0000e+000  1.0000e+000  1.6729e-004  0.0000e+000  2.5702e-004
 9.525874e-009  1.0000e+000  1.0000e+000  1.6260e-004  0.0000e+000  2.5514e-004
 9.545874e-009  1.0000e+000  1.0000e+000  1.5841e-004  0.0000e+000  2.5548e-004
