* T-Spice 13.00 Simulation	Sun May 05 18:17:15 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\gated_ring_TDC1.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\gated_ring_TDC1.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\gated_ring_TDC1.sp" 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 313               MOSFET geometries - 10      
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 3                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 66      
*   Independent nodes - 1411                 Boundary nodes - 4       
*         Total nodes - 1415    


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-012   1e-008
TRANSIENT ANALYSIS
Time<s>        v(T1,Gnd)<V>  v(T2,Gnd)<V>  v(T3,Gnd)<V>  v(T4,Gnd)<V>  v(T5,Gnd)<V>  v(T6,Gnd)<V>  v(T7,Gnd)<V>  v(Enable,Gnd)<V>
 4.056249e-009  1.0286e+000  6.8676e-003  8.2550e-001  2.8778e-001  2.2485e-001  1.0490e+000  4.6767e-003  0.0000e+000
 4.058249e-009  1.0285e+000  7.0908e-003  8.2537e-001  2.8822e-001  2.2486e-001  1.0484e+000  4.8806e-003  0.0000e+000
 4.060249e-009  1.0283e+000  7.3142e-003  8.2525e-001  2.8863e-001  2.2486e-001  1.0477e+000  5.0837e-003  0.0000e+000
 4.062249e-009  1.0282e+000  7.5384e-003  8.2515e-001  2.8905e-001  2.2486e-001  1.0472e+000  5.2888e-003  0.0000e+000
 4.064249e-009  1.0280e+000  7.7624e-003  8.2506e-001  2.8944e-001  2.2485e-001  1.0466e+000  5.4933e-003  0.0000e+000
 4.066249e-009  1.0279e+000  7.9871e-003  8.2498e-001  2.8983e-001  2.2484e-001  1.0460e+000  5.6998e-003  0.0000e+000
 4.068249e-009  1.0277e+000  8.2114e-003  8.2491e-001  2.9020e-001  2.2482e-001  1.0455e+000  5.9056e-003  0.0000e+000
 4.070249e-009  1.0276e+000  8.4361e-003  8.2484e-001  2.9057e-001  2.2480e-001  1.0449e+000  6.1134e-003  0.0000e+000
 4.072249e-009  1.0274e+000  8.6603e-003  8.2478e-001  2.9092e-001  2.2478e-001  1.0444e+000  6.3206e-003  0.0000e+000
 4.074249e-009  1.0272e+000  8.8849e-003  8.2472e-001  2.9127e-001  2.2476e-001  1.0439e+000  6.5296e-003  0.0000e+000
 4.076249e-009  1.0271e+000  9.1088e-003  8.2466e-001  2.9160e-001  2.2474e-001  1.0434e+000  6.7379e-003  0.0000e+000
 4.078249e-009  1.0269e+000  9.3330e-003  8.2461e-001  2.9194e-001  2.2471e-001  1.0429e+000  6.9481e-003  0.0000e+000
 4.080249e-009  1.0267e+000  9.5565e-003  8.2455e-001  2.9225e-001  2.2469e-001  1.0425e+000  7.1575e-003  0.0000e+000
 4.082249e-009  1.0266e+000  9.7803e-003  8.2450e-001  2.9257e-001  2.2467e-001  1.0420e+000  7.3686e-003  0.0000e+000
 4.084249e-009  1.0264e+000  1.0003e-002  8.2445e-001  2.9287e-001  2.2464e-001  1.0415e+000  7.5790e-003  0.0000e+000
 4.086249e-009  1.0262e+000  1.0227e-002  8.2441e-001  2.9318e-001  2.2462e-001  1.0411e+000  7.7910e-003  0.0000e+000
 4.088249e-009  1.0261e+000  1.0449e-002  8.2436e-001  2.9347e-001  2.2459e-001  1.0406e+000  8.0022e-003  0.0000e+000
 4.090249e-009  1.0259e+000  1.0672e-002  8.2431e-001  2.9376e-001  2.2457e-001  1.0402e+000  8.2150e-003  0.0000e+000
 4.092249e-009  1.0257e+000  1.0894e-002  8.2426e-001  2.9403e-001  2.2455e-001  1.0398e+000  8.4270e-003  0.0000e+000
 4.094249e-009  1.0256e+000  1.1116e-002  8.2421e-001  2.9432e-001  2.2452e-001  1.0394e+000  8.6404e-003  0.0000e+000
 4.096249e-009  1.0254e+000  1.1337e-002  8.2416e-001  2.9458e-001  2.2450e-001  1.0390e+000  8.8530e-003  0.0000e+000
 4.098249e-009  1.0252e+000  1.1559e-002  8.2412e-001  2.9485e-001  2.2448e-001  1.0386e+000  9.0670e-003  0.0000e+000
 4.100249e-009  1.0250e+000  1.1780e-002  8.2407e-001  2.9511e-001  2.2446e-001  1.0382e+000  9.2803e-003  0.0000e+000
 4.102249e-009  1.0249e+000  1.2001e-002  8.2402e-001  2.9537e-001  2.2444e-001  1.0378e+000  9.4948e-003  0.0000e+000
 4.104249e-009  1.0247e+000  1.2221e-002  8.2397e-001  2.9561e-001  2.2442e-001  1.0374e+000  9.7085e-003  0.0000e+000
 4.106249e-009  1.0245e+000  1.2442e-002  8.2393e-001  2.9587e-001  2.2441e-001  1.0370e+000  9.9234e-003  0.0000e+000
 4.108249e-009  1.0244e+000  1.2661e-002  8.2388e-001  2.9611e-001  2.2439e-001  1.0367e+000  1.0138e-002  0.0000e+000
 4.110249e-009  1.0242e+000  1.2881e-002  8.2383e-001  2.9635e-001  2.2437e-001  1.0363e+000  1.0353e-002  0.0000e+000
 4.112249e-009  1.0240e+000  1.3100e-002  8.2378e-001  2.9658e-001  2.2436e-001  1.0359e+000  1.0567e-002  0.0000e+000
 4.114249e-009  1.0239e+000  1.3320e-002  8.2373e-001  2.9682e-001  2.2435e-001  1.0356e+000  1.0783e-002  0.0000e+000
 4.116249e-009  1.0237e+000  1.3538e-002  8.2368e-001  2.9704e-001  2.2433e-001  1.0352e+000  1.0998e-002  0.0000e+000
 4.118249e-009  1.0235e+000  1.3757e-002  8.2364e-001  2.9727e-001  2.2432e-001  1.0349e+000  1.1214e-002  0.0000e+000
 4.120249e-009  1.0233e+000  1.3975e-002  8.2359e-001  2.9749e-001  2.2431e-001  1.0345e+000  1.1429e-002  0.0000e+000
 4.122249e-009  1.0232e+000  1.4193e-002  8.2354e-001  2.9771e-001  2.2430e-001  1.0342e+000  1.1645e-002  0.0000e+000
 4.124249e-009  1.0230e+000  1.4411e-002  8.2349e-001  2.9792e-001  2.2429e-001  1.0339e+000  1.1860e-002  0.0000e+000
 4.126249e-009  1.0228e+000  1.4628e-002  8.2344e-001  2.9814e-001  2.2429e-001  1.0335e+000  1.2077e-002  0.0000e+000
 4.128249e-009  1.0226e+000  1.4845e-002  8.2339e-001  2.9834e-001  2.2428e-001  1.0332e+000  1.2292e-002  0.0000e+000
 4.130249e-009  1.0225e+000  1.5063e-002  8.2334e-001  2.9855e-001  2.2427e-001  1.0329e+000  1.2508e-002  0.0000e+000
 4.132249e-009  1.0223e+000  1.5279e-002  8.2329e-001  2.9875e-001  2.2427e-001  1.0326e+000  1.2724e-002  0.0000e+000
 4.134249e-009  1.0221e+000  1.5496e-002  8.2324e-001  2.9896e-001  2.2427e-001  1.0322e+000  1.2941e-002  0.0000e+000
 4.136249e-009  1.0220e+000  1.5712e-002  8.2318e-001  2.9915e-001  2.2426e-001  1.0319e+000  1.3156e-002  0.0000e+000
 4.138249e-009  1.0218e+000  1.5928e-002  8.2313e-001  2.9935e-001  2.2426e-001  1.0316e+000  1.3373e-002  0.0000e+000
 4.140249e-009  1.0216e+000  1.6143e-002  8.2308e-001  2.9954e-001  2.2426e-001  1.0313e+000  1.3589e-002  0.0000e+000
 4.142249e-009  1.0214e+000  1.6359e-002  8.2303e-001  2.9974e-001  2.2426e-001  1.0310e+000  1.3805e-002  0.0000e+000
 4.144249e-009  1.0213e+000  1.6574e-002  8.2298e-001  2.9992e-001  2.2426e-001  1.0307e+000  1.4021e-002  0.0000e+000
 4.146249e-009  1.0211e+000  1.6789e-002  8.2293e-001  3.0011e-001  2.2426e-001  1.0304e+000  1.4238e-002  0.0000e+000
 4.148249e-009  1.0209e+000  1.7003e-002  8.2288e-001  3.0030e-001  2.2427e-001  1.0301e+000  1.4454e-002  0.0000e+000
 4.150249e-009  1.0208e+000  1.7218e-002  8.2282e-001  3.0048e-001  2.2427e-001  1.0298e+000  1.4670e-002  0.0000e+000
 4.152249e-009  1.0206e+000  1.7432e-002  8.2277e-001  3.0066e-001  2.2427e-001  1.0295e+000  1.4886e-002  0.0000e+000
 4.154249e-009  1.0204e+000  1.7646e-002  8.2272e-001  3.0084e-001  2.2428e-001  1.0293e+000  1.5103e-002  0.0000e+000
 4.156249e-009  1.0202e+000  1.7859e-002  8.2267e-001  3.0102e-001  2.2429e-001  1.0290e+000  1.5318e-002  0.0000e+000
 4.158249e-009  1.0201e+000  1.8073e-002  8.2261e-001  3.0120e-001  2.2429e-001  1.0287e+000  1.5535e-002  0.0000e+000
 4.160249e-009  1.0199e+000  1.8286e-002  8.2256e-001  3.0137e-001  2.2430e-001  1.0284e+000  1.5751e-002  0.0000e+000
 4.162249e-009  1.0197e+000  1.8499e-002  8.2251e-001  3.0154e-001  2.2431e-001  1.0281e+000  1.5967e-002  0.0000e+000
 4.164249e-009  1.0196e+000  1.8712e-002  8.2245e-001  3.0171e-001  2.2432e-001  1.0279e+000  1.6183e-002  0.0000e+000
 4.166249e-009  1.0194e+000  1.8924e-002  8.2240e-001  3.0188e-001  2.2433e-001  1.0276e+000  1.6399e-002  0.0000e+000
 4.168249e-009  1.0192e+000  1.9136e-002  8.2235e-001  3.0205e-001  2.2434e-001  1.0273e+000  1.6615e-002  0.0000e+000
 4.170249e-009  1.0190e+000  1.9349e-002  8.2230e-001  3.0221e-001  2.2435e-001  1.0271e+000  1.6831e-002  0.0000e+000
 4.172249e-009  1.0189e+000  1.9560e-002  8.2224e-001  3.0238e-001  2.2437e-001  1.0268e+000  1.7046e-002  0.0000e+000
 4.174249e-009  1.0187e+000  1.9772e-002  8.2219e-001  3.0254e-001  2.2438e-001  1.0265e+000  1.7262e-002  0.0000e+000
 4.176249e-009  1.0185e+000  1.9983e-002  8.2213e-001  3.0270e-001  2.2439e-001  1.0263e+000  1.7478e-002  0.0000e+000
 4.178249e-009  1.0184e+000  2.0194e-002  8.2208e-001  3.0286e-001  2.2441e-001  1.0260e+000  1.7694e-002  0.0000e+000
 4.180249e-009  1.0182e+000  2.0405e-002  8.2202e-001  3.0302e-001  2.2442e-001  1.0258e+000  1.7909e-002  0.0000e+000
 4.182249e-009  1.0180e+000  2.0616e-002  8.2197e-001  3.0318e-001  2.2444e-001  1.0255e+000  1.8125e-002  0.0000e+000
 4.184249e-009  1.0178e+000  2.0826e-002  8.2191e-001  3.0333e-001  2.2446e-001  1.0252e+000  1.8340e-002  0.0000e+000
 4.186249e-009  1.0177e+000  2.1036e-002  8.2186e-001  3.0349e-001  2.2447e-001  1.0250e+000  1.8555e-002  0.0000e+000
 4.188249e-009  1.0175e+000  2.1246e-002  8.2181e-001  3.0364e-001  2.2449e-001  1.0247e+000  1.8770e-002  0.0000e+000
 4.190249e-009  1.0173e+000  2.1456e-002  8.2175e-001  3.0379e-001  2.2451e-001  1.0245e+000  1.8986e-002  0.0000e+000
 4.192249e-009  1.0172e+000  2.1665e-002  8.2170e-001  3.0394e-001  2.2453e-001  1.0242e+000  1.9201e-002  0.0000e+000
 4.194249e-009  1.0170e+000  2.1875e-002  8.2164e-001  3.0409e-001  2.2455e-001  1.0240e+000  1.9416e-002  0.0000e+000
 4.196249e-009  1.0168e+000  2.2084e-002  8.2159e-001  3.0424e-001  2.2457e-001  1.0237e+000  1.9630e-002  0.0000e+000
 4.198249e-009  1.0166e+000  2.2292e-002  8.2153e-001  3.0439e-001  2.2459e-001  1.0235e+000  1.9845e-002  0.0000e+000
 4.200249e-009  1.0165e+000  2.2501e-002  8.2148e-001  3.0453e-001  2.2462e-001  1.0233e+000  2.0060e-002  0.0000e+000
 4.202249e-009  1.0163e+000  2.2709e-002  8.2142e-001  3.0468e-001  2.2464e-001  1.0230e+000  2.0274e-002  0.0000e+000
 4.204249e-009  1.0161e+000  2.2918e-002  8.2136e-001  3.0482e-001  2.2466e-001  1.0228e+000  2.0489e-002  0.0000e+000
 4.206249e-009  1.0160e+000  2.3126e-002  8.2131e-001  3.0497e-001  2.2468e-001  1.0225e+000  2.0703e-002  0.0000e+000
 4.208249e-009  1.0158e+000  2.3333e-002  8.2125e-001  3.0511e-001  2.2471e-001  1.0223e+000  2.0917e-002  0.0000e+000
 4.210249e-009  1.0156e+000  2.3541e-002  8.2120e-001  3.0525e-001  2.2473e-001  1.0221e+000  2.1131e-002  0.0000e+000
 4.212249e-009  1.0155e+000  2.3748e-002  8.2114e-001  3.0539e-001  2.2476e-001  1.0218e+000  2.1345e-002  0.0000e+000
 4.214249e-009  1.0153e+000  2.3955e-002  8.2109e-001  3.0553e-001  2.2479e-001  1.0216e+000  2.1559e-002  0.0000e+000
 4.216249e-009  1.0151e+000  2.4162e-002  8.2103e-001  3.0567e-001  2.2481e-001  1.0214e+000  2.1773e-002  0.0000e+000
 4.218249e-009  1.0149e+000  2.4369e-002  8.2097e-001  3.0581e-001  2.2484e-001  1.0212e+000  2.1987e-002  0.0000e+000
 4.220249e-009  1.0148e+000  2.4575e-002  8.2092e-001  3.0594e-001  2.2487e-001  1.0209e+000  2.2200e-002  0.0000e+000
 4.222249e-009  1.0146e+000  2.4781e-002  8.2086e-001  3.0608e-001  2.2489e-001  1.0207e+000  2.2414e-002  0.0000e+000
 4.224249e-009  1.0144e+000  2.4987e-002  8.2080e-001  3.0621e-001  2.2492e-001  1.0205e+000  2.2627e-002  0.0000e+000
 4.226249e-009  1.0143e+000  2.5193e-002  8.2075e-001  3.0635e-001  2.2495e-001  1.0202e+000  2.2840e-002  0.0000e+000
 4.228249e-009  1.0141e+000  2.5399e-002  8.2069e-001  3.0648e-001  2.2498e-001  1.0200e+000  2.3053e-002  0.0000e+000
 4.230249e-009  1.0139e+000  2.5604e-002  8.2063e-001  3.0661e-001  2.2501e-001  1.0198e+000  2.3266e-002  0.0000e+000
 4.232249e-009  1.0138e+000  2.5810e-002  8.2058e-001  3.0674e-001  2.2504e-001  1.0196e+000  2.3479e-002  0.0000e+000
 4.234249e-009  1.0136e+000  2.6015e-002  8.2052e-001  3.0687e-001  2.2507e-001  1.0194e+000  2.3691e-002  0.0000e+000
 4.236249e-009  1.0134e+000  2.6219e-002  8.2046e-001  3.0700e-001  2.2510e-001  1.0191e+000  2.3904e-002  0.0000e+000
 4.238249e-009  1.0133e+000  2.6424e-002  8.2041e-001  3.0713e-001  2.2514e-001  1.0189e+000  2.4116e-002  0.0000e+000
 4.240249e-009  1.0131e+000  2.6628e-002  8.2035e-001  3.0726e-001  2.2517e-001  1.0187e+000  2.4328e-002  0.0000e+000
 4.242249e-009  1.0129e+000  2.6833e-002  8.2029e-001  3.0739e-001  2.2520e-001  1.0185e+000  2.4540e-002  0.0000e+000
 4.244249e-009  1.0127e+000  2.7037e-002  8.2023e-001  3.0751e-001  2.2523e-001  1.0183e+000  2.4752e-002  0.0000e+000
 4.246249e-009  1.0126e+000  2.7240e-002  8.2018e-001  3.0764e-001  2.2527e-001  1.0181e+000  2.4964e-002  0.0000e+000
 4.248249e-009  1.0124e+000  2.7444e-002  8.2012e-001  3.0776e-001  2.2530e-001  1.0178e+000  2.5176e-002  0.0000e+000
 4.250249e-009  1.0122e+000  2.7647e-002  8.2006e-001  3.0789e-001  2.2534e-001  1.0176e+000  2.5387e-002  0.0000e+000
 4.252249e-009  1.0121e+000  2.7850e-002  8.2000e-001  3.0801e-001  2.2537e-001  1.0174e+000  2.5598e-002  0.0000e+000
 4.254249e-009  1.0119e+000  2.8053e-002  8.1995e-001  3.0814e-001  2.2541e-001  1.0172e+000  2.5809e-002  0.0000e+000
 4.256249e-009  1.0117e+000  2.8256e-002  8.1989e-001  3.0826e-001  2.2544e-001  1.0170e+000  2.6021e-002  0.0000e+000
 4.258249e-009  1.0116e+000  2.8459e-002  8.1983e-001  3.0838e-001  2.2548e-001  1.0168e+000  2.6231e-002  0.0000e+000
 4.260249e-009  1.0114e+000  2.8661e-002  8.1977e-001  3.0850e-001  2.2551e-001  1.0166e+000  2.6442e-002  0.0000e+000
 4.262249e-009  1.0112e+000  2.8863e-002  8.1972e-001  3.0862e-001  2.2555e-001  1.0164e+000  2.6653e-002  0.0000e+000
 4.264249e-009  1.0111e+000  2.9065e-002  8.1966e-001  3.0874e-001  2.2559e-001  1.0162e+000  2.6863e-002  0.0000e+000
 4.266249e-009  1.0109e+000  2.9267e-002  8.1960e-001  3.0886e-001  2.2563e-001  1.0160e+000  2.7074e-002  0.0000e+000
 4.268249e-009  1.0107e+000  2.9469e-002  8.1954e-001  3.0898e-001  2.2566e-001  1.0158e+000  2.7284e-002  0.0000e+000
 4.270249e-009  1.0106e+000  2.9670e-002  8.1948e-001  3.0910e-001  2.2570e-001  1.0156e+000  2.7494e-002  0.0000e+000
 4.272249e-009  1.0104e+000  2.9871e-002  8.1942e-001  3.0922e-001  2.2574e-001  1.0153e+000  2.7704e-002  0.0000e+000
 4.274249e-009  1.0102e+000  3.0072e-002  8.1937e-001  3.0934e-001  2.2578e-001  1.0151e+000  2.7913e-002  0.0000e+000
 4.276249e-009  1.0101e+000  3.0273e-002  8.1931e-001  3.0945e-001  2.2582e-001  1.0149e+000  2.8123e-002  0.0000e+000
 4.278249e-009  1.0099e+000  3.0474e-002  8.1925e-001  3.0957e-001  2.2586e-001  1.0147e+000  2.8332e-002  0.0000e+000
 4.280249e-009  1.0097e+000  3.0674e-002  8.1919e-001  3.0968e-001  2.2590e-001  1.0145e+000  2.8542e-002  0.0000e+000
 4.282249e-009  1.0096e+000  3.0875e-002  8.1913e-001  3.0980e-001  2.2594e-001  1.0143e+000  2.8751e-002  0.0000e+000
 4.284249e-009  1.0094e+000  3.1075e-002  8.1907e-001  3.0991e-001  2.2598e-001  1.0141e+000  2.8960e-002  0.0000e+000
 4.286249e-009  1.0092e+000  3.1275e-002  8.1901e-001  3.1003e-001  2.2602e-001  1.0140e+000  2.9168e-002  0.0000e+000
 4.288249e-009  1.0091e+000  3.1474e-002  8.1895e-001  3.1014e-001  2.2606e-001  1.0138e+000  2.9377e-002  0.0000e+000
 4.290249e-009  1.0089e+000  3.1674e-002  8.1890e-001  3.1026e-001  2.2610e-001  1.0136e+000  2.9586e-002  0.0000e+000
 4.292249e-009  1.0087e+000  3.1873e-002  8.1884e-001  3.1037e-001  2.2614e-001  1.0134e+000  2.9794e-002  0.0000e+000
 4.294249e-009  1.0086e+000  3.2072e-002  8.1878e-001  3.1048e-001  2.2619e-001  1.0132e+000  3.0002e-002  0.0000e+000
 4.296249e-009  1.0084e+000  3.2271e-002  8.1872e-001  3.1059e-001  2.2623e-001  1.0130e+000  3.0210e-002  0.0000e+000
 4.298249e-009  1.0082e+000  3.2470e-002  8.1866e-001  3.1070e-001  2.2627e-001  1.0128e+000  3.0418e-002  0.0000e+000
 4.300249e-009  1.0081e+000  3.2669e-002  8.1860e-001  3.1081e-001  2.2631e-001  1.0126e+000  3.0626e-002  0.0000e+000
 4.302249e-009  1.0079e+000  3.2867e-002  8.1854e-001  3.1092e-001  2.2636e-001  1.0124e+000  3.0833e-002  0.0000e+000
 4.304249e-009  1.0077e+000  3.3065e-002  8.1848e-001  3.1103e-001  2.2640e-001  1.0122e+000  3.1041e-002  0.0000e+000
 4.306249e-009  1.0076e+000  3.3263e-002  8.1842e-001  3.1114e-001  2.2644e-001  1.0120e+000  3.1248e-002  0.0000e+000
 4.308249e-009  1.0074e+000  3.3461e-002  8.1836e-001  3.1125e-001  2.2649e-001  1.0118e+000  3.1455e-002  0.0000e+000
 4.310249e-009  1.0072e+000  3.3659e-002  8.1831e-001  3.1136e-001  2.2653e-001  1.0116e+000  3.1661e-002  0.0000e+000
 4.312249e-009  1.0071e+000  3.3856e-002  8.1825e-001  3.1147e-001  2.2658e-001  1.0114e+000  3.1868e-002  0.0000e+000
 4.314249e-009  1.0069e+000  3.4054e-002  8.1819e-001  3.1157e-001  2.2662e-001  1.0113e+000  3.2075e-002  0.0000e+000
 4.316249e-009  1.0067e+000  3.4251e-002  8.1813e-001  3.1168e-001  2.2667e-001  1.0111e+000  3.2281e-002  0.0000e+000
 4.318249e-009  1.0066e+000  3.4448e-002  8.1807e-001  3.1179e-001  2.2671e-001  1.0109e+000  3.2487e-002  0.0000e+000
 4.320249e-009  1.0064e+000  3.4645e-002  8.1801e-001  3.1189e-001  2.2676e-001  1.0107e+000  3.2694e-002  0.0000e+000
 4.322249e-009  1.0063e+000  3.4841e-002  8.1795e-001  3.1200e-001  2.2681e-001  1.0105e+000  3.2899e-002  0.0000e+000
 4.324249e-009  1.0061e+000  3.5038e-002  8.1789e-001  3.1211e-001  2.2685e-001  1.0103e+000  3.3105e-002  0.0000e+000
 4.326249e-009  1.0059e+000  3.5234e-002  8.1783e-001  3.1221e-001  2.2690e-001  1.0101e+000  3.3311e-002  0.0000e+000
 4.328249e-009  1.0058e+000  3.5430e-002  8.1777e-001  3.1232e-001  2.2695e-001  1.0099e+000  3.3516e-002  0.0000e+000
 4.330249e-009  1.0056e+000  3.5626e-002  8.1771e-001  3.1242e-001  2.2699e-001  1.0098e+000  3.3721e-002  0.0000e+000
 4.332249e-009  1.0054e+000  3.5821e-002  8.1765e-001  3.1252e-001  2.2704e-001  1.0096e+000  3.3927e-002  0.0000e+000
 4.334249e-009  1.0053e+000  3.6017e-002  8.1759e-001  3.1263e-001  2.2709e-001  1.0094e+000  3.4131e-002  0.0000e+000
 4.336249e-009  1.0051e+000  3.6212e-002  8.1753e-001  3.1273e-001  2.2713e-001  1.0092e+000  3.4336e-002  0.0000e+000
 4.338249e-009  1.0049e+000  3.6407e-002  8.1747e-001  3.1283e-001  2.2718e-001  1.0090e+000  3.4540e-002  0.0000e+000
 4.340249e-009  1.0048e+000  3.6602e-002  8.1741e-001  3.1293e-001  2.2723e-001  1.0089e+000  3.4745e-002  0.0000e+000
 4.342249e-009  1.0046e+000  3.6797e-002  8.1735e-001  3.1304e-001  2.2728e-001  1.0087e+000  3.4949e-002  0.0000e+000
 4.344249e-009  1.0044e+000  3.6992e-002  8.1729e-001  3.1314e-001  2.2733e-001  1.0085e+000  3.5153e-002  0.0000e+000
 4.346249e-009  1.0043e+000  3.7186e-002  8.1723e-001  3.1324e-001  2.2738e-001  1.0083e+000  3.5357e-002  0.0000e+000
 4.348249e-009  1.0041e+000  3.7381e-002  8.1717e-001  3.1334e-001  2.2742e-001  1.0081e+000  3.5561e-002  0.0000e+000
 4.350249e-009  1.0040e+000  3.7575e-002  8.1711e-001  3.1344e-001  2.2747e-001  1.0080e+000  3.5764e-002  0.0000e+000
 4.352249e-009  1.0038e+000  3.7769e-002  8.1705e-001  3.1354e-001  2.2752e-001  1.0078e+000  3.5968e-002  0.0000e+000
 4.354249e-009  1.0036e+000  3.7962e-002  8.1699e-001  3.1364e-001  2.2757e-001  1.0076e+000  3.6171e-002  0.0000e+000
 4.356249e-009  1.0035e+000  3.8156e-002  8.1693e-001  3.1374e-001  2.2762e-001  1.0074e+000  3.6374e-002  0.0000e+000
 4.358249e-009  1.0033e+000  3.8349e-002  8.1687e-001  3.1384e-001  2.2767e-001  1.0072e+000  3.6577e-002  0.0000e+000
 4.360249e-009  1.0031e+000  3.8543e-002  8.1680e-001  3.1394e-001  2.2772e-001  1.0071e+000  3.6780e-002  0.0000e+000
 4.362249e-009  1.0030e+000  3.8736e-002  8.1674e-001  3.1404e-001  2.2777e-001  1.0069e+000  3.6982e-002  0.0000e+000
 4.364249e-009  1.0028e+000  3.8929e-002  8.1668e-001  3.1414e-001  2.2782e-001  1.0067e+000  3.7185e-002  0.0000e+000
 4.366249e-009  1.0027e+000  3.9122e-002  8.1662e-001  3.1423e-001  2.2787e-001  1.0065e+000  3.7387e-002  0.0000e+000
 4.368249e-009  1.0025e+000  3.9314e-002  8.1656e-001  3.1433e-001  2.2793e-001  1.0064e+000  3.7589e-002  0.0000e+000
 4.370249e-009  1.0023e+000  3.9507e-002  8.1650e-001  3.1443e-001  2.2798e-001  1.0062e+000  3.7791e-002  0.0000e+000
 4.372249e-009  1.0022e+000  3.9699e-002  8.1644e-001  3.1453e-001  2.2803e-001  1.0060e+000  3.7993e-002  0.0000e+000
 4.374249e-009  1.0020e+000  3.9891e-002  8.1638e-001  3.1462e-001  2.2808e-001  1.0058e+000  3.8194e-002  0.0000e+000
 4.376249e-009  1.0018e+000  4.0083e-002  8.1632e-001  3.1472e-001  2.2813e-001  1.0057e+000  3.8396e-002  0.0000e+000
 4.378249e-009  1.0017e+000  4.0275e-002  8.1626e-001  3.1482e-001  2.2818e-001  1.0055e+000  3.8597e-002  0.0000e+000
 4.380249e-009  1.0015e+000  4.0466e-002  8.1620e-001  3.1491e-001  2.2824e-001  1.0053e+000  3.8798e-002  0.0000e+000
 4.382249e-009  1.0014e+000  4.0658e-002  8.1614e-001  3.1501e-001  2.2829e-001  1.0052e+000  3.8999e-002  0.0000e+000
 4.384249e-009  1.0012e+000  4.0849e-002  8.1608e-001  3.1510e-001  2.2834e-001  1.0050e+000  3.9200e-002  0.0000e+000
 4.386249e-009  1.0010e+000  4.1040e-002  8.1602e-001  3.1520e-001  2.2839e-001  1.0048e+000  3.9400e-002  0.0000e+000
 4.388249e-009  1.0009e+000  4.1231e-002  8.1595e-001  3.1529e-001  2.2845e-001  1.0046e+000  3.9601e-002  0.0000e+000
 4.390249e-009  1.0007e+000  4.1422e-002  8.1589e-001  3.1539e-001  2.2850e-001  1.0045e+000  3.9801e-002  0.0000e+000
 4.392249e-009  1.0006e+000  4.1612e-002  8.1583e-001  3.1548e-001  2.2855e-001  1.0043e+000  4.0001e-002  0.0000e+000
 4.394249e-009  1.0004e+000  4.1803e-002  8.1577e-001  3.1557e-001  2.2860e-001  1.0041e+000  4.0201e-002  0.0000e+000
 4.396249e-009  1.0002e+000  4.1993e-002  8.1571e-001  3.1567e-001  2.2866e-001  1.0040e+000  4.0401e-002  0.0000e+000
 4.398249e-009  1.0001e+000  4.2183e-002  8.1565e-001  3.1576e-001  2.2871e-001  1.0038e+000  4.0600e-002  0.0000e+000
 4.400249e-009  9.9991e-001  4.2373e-002  8.1559e-001  3.1586e-001  2.2876e-001  1.0036e+000  4.0800e-002  0.0000e+000
 4.402249e-009  9.9975e-001  4.2563e-002  8.1553e-001  3.1595e-001  2.2882e-001  1.0035e+000  4.0999e-002  0.0000e+000
 4.404249e-009  9.9959e-001  4.2753e-002  8.1547e-001  3.1604e-001  2.2887e-001  1.0033e+000  4.1198e-002  0.0000e+000
 4.406249e-009  9.9943e-001  4.2942e-002  8.1540e-001  3.1613e-001  2.2893e-001  1.0031e+000  4.1397e-002  0.0000e+000
 4.408249e-009  9.9927e-001  4.3131e-002  8.1534e-001  3.1623e-001  2.2898e-001  1.0030e+000  4.1596e-002  0.0000e+000
