* T-Spice 13.00 Simulation	Thu Jan 31 21:16:02 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC.sp" 
* T-Spice Win32 13.00.20080321.01:01:33
* Warning : "130nm.md" line 1 Invalid binned model NMOS
*         : "130nm.md" line 1 Binned models must define LMIN, LMAX, WMIN, and WMAX, and have a name suffix of .# (e.g. nch.1)
* Warning : "130nm.md" line 142 Invalid binned model PMOS
*         : "130nm.md" line 142 Binned models must define LMIN, LMAX, WMIN, and WMAX, and have a name suffix of .# (e.g. nch.1)
* Warning : Device Xnew_DFF_1.XNAND2C_1.MN1 - Acde = 0.3 is too small.

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 293               MOSFET geometries - 8       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 3                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 60      
*   Independent nodes - 728                  Boundary nodes - 4       
*         Total nodes - 732     

* *** 4 WARNING MESSAGES GENERATED DURING SETUP


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-009   1e-006
TRANSIENT ANALYSIS
Time<s>        v(Start,Gnd)<V>  v(T2,Gnd)<V>  v(T3,Gnd)<V>  v(T4,Gnd)<V>  v(T5,Gnd)<V>  v(T6,Gnd)<V>  v(T7,Gnd)<V>  v(Stop,Gnd)<V>  v(D0,Gnd)<V>  v(D1,Gnd)<V>  v(D2,Gnd)<V>
 3.0008159e-007  3.3000e+000  3.3042e+000  3.3036e+000  3.3001e+000  3.2797e+000  3.1946e+000  2.8033e+000  0.0000e+000  3.2310e+000  3.2310e+000  1.1050e-002
 3.0008499e-007  3.3000e+000  3.3033e+000  3.3028e+000  3.3001e+000  3.2833e+000  3.2094e+000  2.8841e+000  0.0000e+000  3.2311e+000  3.2310e+000  7.0069e-003
 3.0008823e-007  3.3000e+000  3.3026e+000  3.3022e+000  3.3001e+000  3.2862e+000  3.2221e+000  2.9496e+000  0.0000e+000  3.2311e+000  3.2311e+000  4.8611e-003
 3.0009164e-007  3.3000e+000  3.3020e+000  3.3017e+000  3.3001e+000  3.2888e+000  3.2338e+000  3.0076e+000  0.0000e+000  3.2311e+000  3.2311e+000  3.4670e-003
 3.0009543e-007  3.3000e+000  3.3015e+000  3.3013e+000  3.3000e+000  3.2912e+000  3.2449e+000  3.0590e+000  0.0000e+000  3.2312e+000  3.2311e+000  2.4632e-003
 3.0009909e-007  3.3000e+000  3.3011e+000  3.3010e+000  3.3000e+000  3.2930e+000  3.2540e+000  3.0976e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.8105e-003
 3.00102007e-007  3.3000e+000  3.3009e+000  3.3008e+000  3.3000e+000  3.2942e+000  3.2604e+000  3.1229e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4344e-003
 3.00104870e-007  3.3000e+000  3.3007e+000  3.3006e+000  3.3000e+000  3.2951e+000  3.2659e+000  3.1437e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.1509e-003
 3.0010842e-007  3.3000e+000  3.3005e+000  3.3004e+000  3.3000e+000  3.2961e+000  3.2719e+000  3.1654e+000  0.0000e+000  3.2312e+000  3.2312e+000  8.8520e-004
 3.0011380e-007  3.3000e+000  3.3003e+000  3.3003e+000  3.3000e+000  3.2973e+000  3.2793e+000  3.1930e+000  0.0000e+000  3.2312e+000  3.2312e+000  6.1041e-004
 3.0012040e-007  3.3000e+000  3.3001e+000  3.3001e+000  3.2999e+000  3.2982e+000  3.2861e+000  3.2209e+000  0.0000e+000  3.2312e+000  3.2312e+000  4.0814e-004
 3.0012696e-007  3.3000e+000  3.3000e+000  3.3000e+000  3.2999e+000  3.2988e+000  3.2908e+000  3.2425e+000  0.0000e+000  3.2312e+000  3.2312e+000  2.9465e-004
 3.0013123e-007  3.3000e+000  3.3000e+000  3.3000e+000  3.2999e+000  3.2991e+000  3.2930e+000  3.2536e+000  0.0000e+000  3.2312e+000  3.2312e+000  2.4908e-004
 3.0013515e-007  3.3000e+000  3.3000e+000  3.2999e+000  3.2999e+000  3.2993e+000  3.2946e+000  3.2621e+000  0.0000e+000  3.2312e+000  3.2312e+000  2.1962e-004
 3.0014075e-007  3.3000e+000  3.2999e+000  3.2999e+000  3.2999e+000  3.2995e+000  3.2962e+000  3.2721e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.9097e-004
 3.0014819e-007  3.3000e+000  3.2999e+000  3.2999e+000  3.2999e+000  3.2996e+000  3.2977e+000  3.2820e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.6864e-004
 3.0015854e-007  3.3000e+000  3.2999e+000  3.2999e+000  3.2999e+000  3.2998e+000  3.2989e+000  3.2906e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.5347e-004
 3.0017426e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2996e+000  3.2969e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4539e-004
 3.0020327e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2999e+000  3.2999e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4284e-004
 3.002929e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4310e-004
 3.006310e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4291e-004
 3.016619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4308e-004
 3.036619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4291e-004
 3.056619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4308e-004
 3.076619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4292e-004
 3.096619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4307e-004
 3.116619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4292e-004
 3.136619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4307e-004
 3.156619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4292e-004
 3.176619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4307e-004
 3.196619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4293e-004
 3.216619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4306e-004
 3.236619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4293e-004
 3.256619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4306e-004
 3.276619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4293e-004
 3.296619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4306e-004
 3.316619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4293e-004
 3.336619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4306e-004
 3.356619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4294e-004
 3.376619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4305e-004
 3.396619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4294e-004
 3.416619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4305e-004
 3.436619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4294e-004
 3.456619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4305e-004
 3.476619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4294e-004
 3.496619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4305e-004
 3.516619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4295e-004
 3.536619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4305e-004
 3.556619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4295e-004
 3.576619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4304e-004
 3.596619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4295e-004
 3.616619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4304e-004
 3.636619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4295e-004
 3.656619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4304e-004
 3.676619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4295e-004
 3.696619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4304e-004
 3.716619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4295e-004
 3.736619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4304e-004
 3.756619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4296e-004
 3.776619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4304e-004
 3.796619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4296e-004
 3.816619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4303e-004
 3.836619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4296e-004
 3.856619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4303e-004
 3.876619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4296e-004
 3.896619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4303e-004
 3.916619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4296e-004
 3.936619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4303e-004
 3.956619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4296e-004
 3.976619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4303e-004
 3.996619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4296e-004
 4.016619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4303e-004
 4.036619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4296e-004
 4.056619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4303e-004
 4.076619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4296e-004
 4.096619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4303e-004
 4.116619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.136619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4303e-004
 4.156619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.176619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.196619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.216619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.236619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.256619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.276619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.296619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.316619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.336619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.356619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.376619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.396619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.416619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.436619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.456619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.476619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.496619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.516619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.536619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.556619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.576619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.596619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4297e-004
 4.616619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.636619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 4.656619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.676619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 4.696619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.716619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 4.736619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.756619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 4.776619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.796619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 4.816619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4302e-004
 4.836619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 4.856619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4301e-004
 4.876619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 4.896619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4301e-004
 4.916619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 4.936619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4301e-004
 4.956619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 4.976619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4301e-004
 4.996619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 5.016619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4301e-004
 5.036619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 5.056619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4301e-004
 5.076619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 5.096619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4301e-004
 5.116619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 5.136619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4301e-004
 5.156619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4298e-004
 5.176619e-007  3.3000e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  3.2998e+000  0.0000e+000  3.2312e+000  3.2312e+000  1.4301e-004
