* T-Spice 13.00 Simulation	Sun May 05 15:47:23 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC_deneme2.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC_deneme2.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\DLL_TDC_deneme2.sp" 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 381               MOSFET geometries - 8       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 3                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 83      
*   Independent nodes - 1710                 Boundary nodes - 4       
*         Total nodes - 1714    


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-012   1e-008
TRANSIENT ANALYSIS
Time<s>        v(Stop,Gnd)<V>  v(Start,Gnd)<V>  v(T2,Gnd)<V>  v(T3,Gnd)<V>  v(T4,Gnd)<V>  v(T5,Gnd)<V>  v(T6,Gnd)<V>  v(T7,Gnd)<V>  v(D0,Gnd)<V>  v(D1,Gnd)<V>  v(D2,Gnd)<V>
 5.795249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.797249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.799249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.801249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.803249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.805249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.807249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.809249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.811249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.813249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.815249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.817249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.819249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.821249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.823249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.825249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.827249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.829249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.831249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.833249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.835249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.837249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.839249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.841249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.843249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.845249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.847249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.849249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.851249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.853249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.855249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.857249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.859249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.861249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.863249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.865249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.867249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.869249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.871249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.873249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.875249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.877249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.879249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.881249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.883249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.885249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.887249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.889249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.891249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.893249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.895249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.897249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.899249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.901249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.903249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.905249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.907249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.909249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.911249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.913249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.915249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.917249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.919249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.921249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.923249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.925249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.927249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.929249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.931249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.933249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.935249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.937249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.939249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.941249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.943249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.945249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.947249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.949249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.951249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.953249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.955249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.957249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.959249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.961249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.963249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.965249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.967249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.969249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.971249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.973249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.975249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.977249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.979249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.981249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.983249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.985249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.987249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.989249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.991249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.993249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.995249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.997249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 5.999249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.001249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.003249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.005249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.007249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.009249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.011249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.013249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.015249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.017249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.019249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.021249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.023249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.025249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.027249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.029249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.031249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.033249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.035249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.037249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.039249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.041249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.043249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.045249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.047249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.049249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.051249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.053249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.055249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.057249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9954e-001  9.9688e-001  1.6165e-004  9.9688e-001
 6.059249e-009  0.0000e+000  1.0000e+000  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9942e-001  9.9953e-001  9.9688e-001  1.6165e-004  9.9688e-001
