* T-Spice 13.00 Simulation	Sun May 05 16:16:12 2019	C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\vernier_o_TDC2.sp
* Command line: tspice -o "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\vernier_o_TDC2.out" "C:\Users\makif\Google Drive\TEZ ÇALIÞMAM\çizim\Counter_TDC\Counter_TDC\vernier_o_TDC2.sp" 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 8
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 429               MOSFET geometries - 12      
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 3                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 95      
*   Independent nodes - 1926                 Boundary nodes - 4       
*         Total nodes - 1930    


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   1e-011   1e-008
TRANSIENT ANALYSIS
Time<s>        v(Start,Gnd)<V>  v(T2,Gnd)<V>  v(T3,Gnd)<V>  v(T4,Gnd)<V>  v(T5,Gnd)<V>  v(T6,Gnd)<V>  v(T7,Gnd)<V>  v(D0,Gnd)<V>  v(D1,Gnd)<V>  v(D2,Gnd)<V>  v(Stop,Gnd)<V>  v(S2,Gnd)<V>  v(S3,Gnd)<V>  v(S4,Gnd)<V>  v(S5,Gnd)<V>  v(S6,Gnd)<V>  v(S7,Gnd)<V>
 1.397711e-009  0.0000e+000  1.7416e-003  1.7417e-003  1.7422e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6143e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.7994e-001 -1.9518e-002  1.5461e-003  1.5453e-003  1.5453e-003  7.6180e-004
 1.417711e-009  0.0000e+000  1.7420e-003  1.7538e-003  1.7422e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6186e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.8598e-001  4.5318e-003  1.5503e-003  1.5453e-003  1.5453e-003  7.6180e-004
 1.437711e-009  0.0000e+000  1.7416e-003  1.7776e-003  1.7422e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6148e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.8943e-001  1.2029e-001  1.5560e-003  1.5453e-003  1.5453e-003  7.6180e-004
 1.457711e-009  0.0000e+000  1.7422e-003  1.6962e-003  1.7422e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6180e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9172e-001  2.9060e-001  1.5385e-003  1.5453e-003  1.5453e-003  7.6180e-004
 1.477711e-009  0.0000e+000  1.7418e-003  1.6035e-003  1.7422e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6154e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9310e-001  4.5372e-001  1.5196e-003  1.5453e-003  1.5453e-003  7.6180e-004
 1.497711e-009  0.0000e+000  1.7423e-003  1.6870e-003  1.7422e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6174e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9401e-001  5.8892e-001  1.4978e-003  1.5453e-003  1.5453e-003  7.6180e-004
 1.517711e-009  0.0000e+000  1.7419e-003  1.7300e-003  1.7422e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6159e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9453e-001  7.0479e-001  1.4611e-003  1.5453e-003  1.5453e-003  7.6180e-004
 1.537711e-009  0.0000e+000  1.7423e-003  1.7129e-003  1.7423e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6170e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9493e-001  7.9551e-001  1.5565e-003  1.5453e-003  1.5453e-003  7.6180e-004
 1.552590e-009  0.0000e+000  1.7420e-003  1.7095e-003  1.7423e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6162e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9507e-001  8.4645e-001  1.8821e-003  1.5454e-003  1.5453e-003  7.6180e-004
 1.564193e-009  0.0000e+000  1.7424e-003  1.7169e-003  1.7426e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6169e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9522e-001  8.7669e-001  2.6997e-003  1.5454e-003  1.5453e-003  7.6180e-004
 1.574612e-009  0.0000e+000  1.7421e-003  1.7475e-003  1.7423e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6164e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9525e-001  8.9781e-001  3.2823e-003  1.5452e-003  1.5453e-003  7.6180e-004
 1.583903e-009  0.0000e+000  1.7423e-003  1.7628e-003  1.7421e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6163e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9535e-001  9.1403e-001  3.3972e-003  1.5451e-003  1.5453e-003  7.6180e-004
 1.595545e-009  0.0000e+000  1.7419e-003  1.7686e-003  1.7418e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6168e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9537e-001  9.3186e-001  2.8691e-003  1.5450e-003  1.5453e-003  7.6180e-004
 1.615457e-009  0.0000e+000  1.7420e-003  1.7575e-003  1.7411e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6164e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9547e-001  9.5499e-001 -1.2530e-003  1.5450e-003  1.5453e-003  7.6180e-004
 1.635457e-009  0.0000e+000  1.7422e-003  1.7454e-003  1.7403e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6166e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9548e-001  9.7050e-001 -1.0685e-002  1.5450e-003  1.5453e-003  7.6180e-004
 1.655457e-009  0.0000e+000  1.7423e-003  1.7416e-003  1.7420e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6165e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9554e-001  9.8028e-001 -1.9561e-002  1.5462e-003  1.5453e-003  7.6180e-004
 1.675457e-009  0.0000e+000  1.7420e-003  1.7420e-003  1.7552e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6166e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9552e-001  9.8618e-001  8.4830e-003  1.5507e-003  1.5453e-003  7.6180e-004
 1.695457e-009  0.0000e+000  1.7422e-003  1.7416e-003  1.7770e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6165e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9557e-001  9.8954e-001  1.2783e-001  1.5555e-003  1.5453e-003  7.6180e-004
 1.715457e-009  0.0000e+000  1.7420e-003  1.7422e-003  1.6863e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6165e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9554e-001  9.9181e-001  2.9897e-001  1.5377e-003  1.5453e-003  7.6180e-004
 1.735457e-009  0.0000e+000  1.7422e-003  1.7418e-003  1.6069e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6166e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9314e-001  4.6077e-001  1.5186e-003  1.5453e-003  7.6180e-004
 1.755457e-009  0.0000e+000  1.7420e-003  1.7422e-003  1.6923e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6165e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9405e-001  5.9484e-001  1.4967e-003  1.5453e-003  7.6180e-004
 1.775457e-009  0.0000e+000  1.7422e-003  1.7419e-003  1.7283e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6166e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9454e-001  7.0969e-001  1.4599e-003  1.5453e-003  7.6180e-004
 1.795457e-009  0.0000e+000  1.7420e-003  1.7422e-003  1.7135e-003  1.7423e-003  1.7422e-003  9.5971e-004  1.6165e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9495e-001  7.9919e-001  1.5673e-003  1.5453e-003  7.6180e-004
 1.810590e-009  0.0000e+000  1.7422e-003  1.7420e-003  1.7100e-003  1.7424e-003  1.7422e-003  9.5971e-004  1.6166e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9508e-001  8.5005e-001  1.9388e-003  1.5454e-003  7.6180e-004
 1.822782e-009  0.0000e+000  1.7420e-003  1.7424e-003  1.7203e-003  1.7426e-003  1.7422e-003  9.5971e-004  1.6162e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9524e-001  8.8071e-001  2.8222e-003  1.5454e-003  7.6180e-004
 1.833030e-009  0.0000e+000  1.7422e-003  1.7421e-003  1.7503e-003  1.7422e-003  1.7422e-003  9.5971e-004  1.6158e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9526e-001  9.0084e-001  3.3253e-003  1.5452e-003  7.6180e-004
 1.842467e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7643e-003  1.7420e-003  1.7422e-003  9.5971e-004  1.6209e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9536e-001  9.1696e-001  3.3749e-003  1.5451e-003  7.6180e-004
 1.855036e-009  0.0000e+000  1.7422e-003  1.7418e-003  1.7680e-003  1.7417e-003  1.7422e-003  9.5971e-004  1.6122e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9537e-001  9.3555e-001  2.5785e-003  1.5450e-003  7.6180e-004
 1.875036e-009  0.0000e+000  1.7420e-003  1.7421e-003  1.7557e-003  1.7410e-003  1.7422e-003  9.5971e-004  1.6184e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9548e-001  9.5756e-001 -2.1269e-003  1.5450e-003  7.6180e-004
 1.895036e-009  0.0000e+000  1.7423e-003  1.7422e-003  1.7443e-003  1.7402e-003  1.7422e-003  9.5971e-004  1.6168e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9548e-001  9.7215e-001 -1.2500e-002  1.5450e-003  7.6180e-004
 1.915036e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7419e-003  1.7429e-003  1.7422e-003  9.5971e-004  1.6156e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9555e-001  9.8129e-001 -1.9418e-002  1.5467e-003  7.6180e-004
 1.935036e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7417e-003  1.7601e-003  1.7422e-003  9.5971e-004  1.6176e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9552e-001  9.8677e-001  2.2161e-002  1.5520e-003  7.6180e-004
 1.955036e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7419e-003  1.7739e-003  1.7422e-003  9.5971e-004  1.6156e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9557e-001  9.8990e-001  1.5228e-001  1.5540e-003  7.6180e-004
 1.975036e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7420e-003  1.6548e-003  1.7422e-003  9.5971e-004  1.6173e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9553e-001  9.9204e-001  3.2503e-001  1.5348e-003  7.6179e-004
 1.995036e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7420e-003  1.6202e-003  1.7422e-003  9.5971e-004  1.6160e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9558e-001  9.9328e-001  4.8248e-001  1.5154e-003  7.6180e-004
 2.015036e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7421e-003  1.7082e-003  1.7422e-003  9.5971e-004  1.6169e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9554e-001  9.9414e-001  6.1325e-001  1.4929e-003  7.6180e-004
 2.035036e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7420e-003  1.7221e-003  1.7422e-003  9.5971e-004  1.6163e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9559e-001  9.9460e-001  7.2468e-001  1.4593e-003  7.6180e-004
 2.054481e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7422e-003  1.7128e-003  1.7423e-003  9.5971e-004  1.6167e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9554e-001  9.9498e-001  8.0824e-001  1.5976e-003  7.6183e-004
 2.064203e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7420e-003  1.7093e-003  1.7423e-003  9.5971e-004  1.6165e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9559e-001  9.9504e-001  8.4100e-001  1.8231e-003  7.6185e-004
 2.073664e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7423e-003  1.7138e-003  1.7425e-003  9.5971e-004  1.6167e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9519e-001  8.6742e-001  2.4220e-003  7.6195e-004
 2.083923e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7421e-003  1.7378e-003  1.7424e-003  9.5971e-004  1.6167e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9555e-001  9.9559e-001  9.9522e-001  8.8997e-001  3.1348e-003  7.6179e-004
 2.092661e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7424e-003  1.7596e-003  1.7421e-003  9.5971e-004  1.6160e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9533e-001  9.0611e-001  3.3952e-003  7.6157e-004
 2.102729e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7420e-003  1.7677e-003  1.7420e-003  9.5971e-004  1.6169e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9556e-001  9.9559e-001  9.9533e-001  9.2277e-001  3.2653e-003  7.6153e-004
 2.121192e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7419e-003  1.7627e-003  1.7414e-003  9.5971e-004  1.6163e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9545e-001  9.4713e-001  8.2477e-004  7.6148e-004
 2.141192e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7420e-003  1.7483e-003  1.7407e-003  9.5971e-004  1.6168e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9556e-001  9.9559e-001  9.9545e-001  9.6539e-001 -6.1509e-003  7.6154e-004
 2.161192e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7424e-003  1.7420e-003  1.7403e-003  9.5971e-004  1.6163e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9554e-001  9.7708e-001 -1.7970e-002  7.6179e-004
 2.181192e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7420e-003  1.7419e-003  1.7471e-003  9.5972e-004  1.6167e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9556e-001  9.9559e-001  9.9551e-001  9.8432e-001 -1.3431e-002  7.6545e-004
 2.201192e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7423e-003  1.7416e-003  1.7749e-003  9.5972e-004  1.6164e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9557e-001  9.8844e-001  7.4344e-002  7.7412e-004
 2.221192e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7420e-003  1.7421e-003  1.7467e-003  9.5971e-004  1.6167e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9556e-001  9.9559e-001  9.9553e-001  9.9106e-001  2.3355e-001  7.5917e-004
 2.241192e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7423e-003  1.7419e-003  1.5953e-003  9.5972e-004  1.6164e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9558e-001  9.9269e-001  4.0392e-001  7.3993e-004
 2.261192e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7420e-003  1.7422e-003  1.6606e-003  9.5971e-004  1.6167e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9556e-001  9.9559e-001  9.9554e-001  9.9377e-001  5.4751e-001  7.1679e-004
 2.281192e-009  0.0000e+000  1.7423e-003  1.7420e-003  1.7423e-003  1.7420e-003  1.7328e-003  9.5971e-004  1.6164e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9559e-001  9.9436e-001  6.6967e-001  6.8760e-004
 2.301192e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7420e-003  1.7422e-003  1.7107e-003  9.5973e-004  1.6167e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9556e-001  9.9559e-001  9.9554e-001  9.9483e-001  7.6875e-001  7.1436e-004
 2.315829e-009  0.0000e+000  1.7423e-003  1.7419e-003  1.7423e-003  1.7420e-003  1.7091e-003  9.5982e-004  1.6164e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9559e-001  9.9499e-001  8.2462e-001  9.3394e-004
 2.326448e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7419e-003  1.7422e-003  1.7082e-003  9.6003e-004  1.6168e-004  9.9688e-001  9.9688e-001  1.0000e+000  9.9556e-001  9.9559e-001  9.9554e-001  9.9515e-001  8.5718e-001  1.4336e-003
 2.338593e-009  0.0000e+000  1.7423e-003  1.7419e-003  1.7423e-003  1.7422e-003  1.7399e-003  9.6012e-004  1.6153e-004  9.9690e-001  9.9690e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9559e-001  9.9521e-001  8.8616e-001  2.4607e-003
 2.348228e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7419e-003  1.7423e-003  1.7570e-003  9.5925e-004  1.6239e-004  9.8990e-001  9.8990e-001  1.0000e+000  9.9556e-001  9.9559e-001  9.9554e-001  9.9532e-001  9.0432e-001  2.7443e-003
 2.356665e-009  0.0000e+000  1.7423e-003  1.7419e-003  1.7423e-003  1.7421e-003  1.7680e-003  9.5935e-004  1.6174e-004  8.7075e-001  8.7074e-001  1.0000e+000  9.9558e-001  9.9555e-001  9.9559e-001  9.9532e-001  9.1860e-001  2.6215e-003
 2.364456e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7419e-003  1.7419e-003  1.7660e-003  9.5933e-004  1.6023e-004  4.1252e-001  4.1250e-001  1.0000e+000  9.9556e-001  9.9559e-001  9.9555e-001  9.9540e-001  9.3035e-001  2.1349e-003
 2.371374e-009  0.0000e+000  1.7423e-003  1.7419e-003  1.7423e-003  1.7418e-003  1.7646e-003  9.5894e-004  1.6140e-004  4.6416e-002  4.6408e-002  1.0000e+000  9.9558e-001  9.9555e-001  9.9559e-001  9.9538e-001  9.3955e-001  1.1332e-003
 2.378245e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7419e-003  1.7420e-003  1.7587e-003  9.5834e-004  1.6179e-004 -3.4395e-003 -3.4381e-003  1.0000e+000  9.9556e-001  9.9559e-001  9.9555e-001  9.9545e-001  9.4759e-001 -6.6778e-004
 2.393175e-009  0.0000e+000  1.7423e-003  1.7419e-003  1.7423e-003  1.7421e-003  1.7506e-003  9.5835e-004  1.6186e-004  4.4051e-003  4.4044e-003  1.0000e+000  9.9558e-001  9.9555e-001  9.9559e-001  9.9544e-001  9.6162e-001 -6.1088e-003
 2.413175e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7419e-003  1.7422e-003  1.7434e-003  9.5715e-004  1.6176e-004 -2.5126e-003 -2.5121e-003  1.0000e+000  9.9556e-001  9.9559e-001  9.9555e-001  9.9553e-001  9.7470e-001 -1.8759e-002
 2.433175e-009  0.0000e+000  1.7423e-003  1.7419e-003  1.7423e-003  1.7421e-003  1.7422e-003  9.6424e-004  1.6164e-004  2.0338e-003  2.0336e-003  1.0000e+000  9.9558e-001  9.9555e-001  9.9559e-001  9.9550e-001  9.8285e-001 -1.9311e-002
 2.453175e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7419e-003  1.7422e-003  1.7415e-003  1.0044e-003  1.6164e-004 -1.1652e-003 -1.1651e-003  1.0000e+000  9.9556e-001  9.9558e-001  9.9555e-001  9.9557e-001  9.8764e-001  7.8888e-002
 2.473175e-009  0.0000e+000  1.7423e-003  1.7419e-003  1.7424e-003  1.7421e-003  1.7421e-003  9.2171e-004  1.6169e-004  1.1325e-003  1.1324e-003  1.0000e+000  9.9558e-001  9.9555e-001  9.9559e-001  9.9553e-001  9.9048e-001  2.9509e-001
 2.493175e-009  0.0000e+000  1.7420e-003  1.7423e-003  1.7419e-003  1.7422e-003  1.7418e-003  8.0435e-004  1.6161e-004 -5.6403e-004 -5.6402e-004  1.0000e+000  9.9556e-001  9.9558e-001  9.9555e-001  9.9558e-001  9.9239e-001  5.3438e-001
 2.500000e-009  0.0000e+000  1.7423e-003  1.7419e-003  1.7424e-003  1.7421e-003  1.7421e-003  8.3777e-004  1.6171e-004  5.3151e-004  5.3158e-004  1.0000e+000  9.9558e-001  9.9555e-001  9.9559e-001  9.9554e-001  9.9281e-001  6.0777e-001
 2.500999e-009  1.0000e+000  1.7430e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  8.4688e-004  1.6165e-004  2.6724e-004  2.6722e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9556e-001  9.9289e-001  6.1765e-001
 2.501449e-009  1.0000e+000  1.7422e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7420e-003  8.5055e-004  1.6165e-004  2.3981e-004  2.3979e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9556e-001  9.9291e-001  6.2206e-001
 2.505949e-009  1.0000e+000  1.7420e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7420e-003  8.7139e-004  1.6166e-004  1.8587e-004  1.8586e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9556e-001  9.9315e-001  6.6225e-001
 2.515754e-009  1.0000e+000  1.7420e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7420e-003  8.9339e-004  1.6167e-004  1.5181e-004  1.5181e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9556e-001  9.9362e-001  7.3944e-001
 2.525331e-009  1.0000e+000  1.7424e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.0291e-004  1.6161e-004  1.6554e-004  1.6554e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9556e-001  9.9399e-001  7.9742e-001
 2.533158e-009  1.0000e+000  1.7422e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.2775e-004  1.6103e-004  1.6045e-004  1.6045e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9556e-001  9.9423e-001  8.3394e-001
 2.541088e-009  1.0000e+000  1.7422e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.6134e-004  1.6749e-004  1.6204e-004  1.6204e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9444e-001  8.6449e-001
 2.547651e-009  1.0000e+000  1.7423e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.7844e-004  1.2943e-004  1.6155e-004  1.6155e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9459e-001  8.8630e-001
 2.555323e-009  1.0000e+000  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.7820e-004 -2.9350e-003  1.6110e-004  1.6110e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9474e-001  9.0793e-001
 2.562096e-009  1.0000e+000  1.7419e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.7436e-004  6.9213e-002  1.6169e-004  1.6169e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9485e-001  9.2385e-001
 2.568490e-009  1.0000e+000  1.7419e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.6805e-004  4.2715e-001  1.6276e-004  1.6276e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9494e-001  9.3639e-001
 2.574913e-009  1.0000e+000  1.7418e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.6459e-004  8.3836e-001  1.6203e-004  1.6203e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9503e-001  9.4692e-001
 2.580933e-009  1.0000e+000  1.7419e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.6139e-004  9.7456e-001  1.6137e-004  1.6137e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9509e-001  9.5515e-001
 2.590737e-009  1.0000e+000  1.7418e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.5963e-004  9.9891e-001  1.6140e-004  1.6140e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9518e-001  9.6586e-001
 2.609721e-009  1.0000e+000  1.7419e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.5813e-004  9.9585e-001  1.6168e-004  1.6168e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9532e-001  9.7969e-001
 2.629721e-009  1.0000e+000  1.7419e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.5903e-004  9.9745e-001  1.6162e-004  1.6162e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9541e-001  9.8776e-001
 2.649721e-009  1.0000e+000  1.7444e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.5895e-004  9.9654e-001  1.6169e-004  1.6169e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9547e-001  9.9213e-001
 2.669721e-009  1.0000e+000  1.7540e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.5959e-004  9.9711e-001  1.6162e-004  1.6162e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9550e-001  9.9450e-001
 2.689721e-009  1.0000e+000  1.7460e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.5927e-004  9.9669e-001  1.6168e-004  1.6168e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9553e-001  9.9577e-001
 2.709721e-009  1.0000e+000  1.7147e-003  1.7421e-003  1.7421e-003  1.7421e-003  1.7421e-003  9.5975e-004  9.9703e-001  1.6163e-004  1.6163e-004  1.0000e+000  9.9557e-001  9.9557e-001  9.9557e-001  9.9557e-001  9.9554e-001  9.9646e-001
